fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
OpenFoodFacts,Agua,Agua con gas,https://images.openfoodfacts.org/images/products/841/074/900/1138/front_es.25.400.jpg,64.2225,55.9181,50.5189,23.7033,2.7578,4.7241,21.4157
OpenFoodFacts,Agua,Agua mineral grande,https://images.openfoodfacts.org/images/products/843/700/246/0044/front_es.5.400.jpg,96.4455,108.2418,107.4753,44.1205,-3.2488,-0.6537,21.1954
OpenFoodFacts,Agua,Vedica,https://images.openfoodfacts.org/images/products/890/601/729/0125/front_en.7.400.jpg,102.8916,117.8143,125.6401,48.2659,-1.8571,-6.4406,18.3537
OpenFoodFacts,Agua,"Vitrex Naturelle, Stilles Natürliches Wasser",https://images.openfoodfacts.org/images/products/400/765/606/3263/front_fr.28.400.jpg,142.8365,78.6349,69.208,42.3577,26.1482,19.5044,18.878
OpenFoodFacts,Agua,Wate,https://images.openfoodfacts.org/images/products/628/110/122/0786/front_en.11.400.jpg,147.341,131.9799,117.6665,55.8525,3.6333,9.7415,13.4253
OpenFoodFacts,Agua,Agua,https://images.openfoodfacts.org/images/products/842/341/550/1009/front_fr.56.400.jpg,224.8291,228.1637,224.6313,90.1935,-1.319,1.1922,12.446
OpenFoodFacts,Agua,BONAFONT Natural 1 L,https://images.openfoodfacts.org/images/products/075/810/410/0422/front_es.16.400.jpg,131.1594,110.2145,102.1991,48.2321,7.5878,8.6011,17.8471
OpenFoodFacts,Agua,Ciel,https://images.openfoodfacts.org/images/products/750/105/531/0883/front_es.15.400.jpg,151.8989,157.9064,163.0244,64.7535,0.0011,-3.2833,11.6376
OpenFoodFacts,Agua,Villers - eau minérale pétillante,https://images.openfoodfacts.org/images/products/541/049/900/1542/front_fr.4.400.jpg,148.5137,142.7107,139.1518,59.2638,1.7395,2.7755,17.2294
OpenFoodFacts,Agua,Acqua oligominerale naturale,https://images.openfoodfacts.org/images/products/800/245/316/4027/front_en.43.400.jpg,109.3978,107.5838,108.9009,45.2884,1.651,0.0129,17.8791
OpenFoodFacts,Agua,Lime Sparkling Water,https://images.openfoodfacts.org/images/products/009/661/929/5203/front_en.3.400.jpg,100.5581,121.579,79.484,47.8742,-14.5448,20.2496,23.3806
OpenFoodFacts,Agua,Agua con gas,https://images.openfoodfacts.org/images/products/841/154/721/2740/front_es.9.400.jpg,109.8664,130.1064,168.1085,53.1156,4.3719,-22.9717,27.8286
OpenFoodFacts,Agua,Água Mineral Natural,https://images.openfoodfacts.org/images/products/560/417/200/0353/front_pt.18.400.jpg,148.6686,141.3253,142.8702,59.2618,3.7644,0.3385,16.1836
OpenFoodFacts,Agua,Gerolsteiner Medium,https://images.openfoodfacts.org/images/products/000/004/238/2607/front_de.22.400.jpg,217.8888,231.117,233.7461,90.5747,-3.7736,-2.7289,14.4876
OpenFoodFacts,Agua,Água de Nascente,https://images.openfoodfacts.org/images/products/560/131/202/6235/front_pt.28.400.jpg,121.336,136.101,150.6102,55.7953,0.1133,-9.4947,19.856
OpenFoodFacts,Agua,"Morshynska 0,75",https://images.openfoodfacts.org/images/products/482/001/700/0543/front_en.6.400.jpg,140.8899,138.4912,137.8956,56.9531,1.2019,0.8584,23.2734
OpenFoodFacts,Agua,OSHEE VITAMIN WATER,https://images.openfoodfacts.org/images/products/590/826/025/4834/front_pl.65.400.jpg,71.2099,106.328,123.9633,43.1312,-1.486,-11.6021,24.3085
OpenFoodFacts,Agua,مياه شملان,https://images.openfoodfacts.org/images/products/950/400/001/9914/front_ar.12.400.jpg,130.7251,141.2342,153.4629,57.7266,-0.6421,-7.8133,18.9078
OpenFoodFacts,Agua,Water koolzuurhoudend,https://images.openfoodfacts.org/images/products/871/890/738/4698/front_nl.9.400.jpg,123.289,81.843,59.5161,39.6192,13.5108,21.5529,14.0654
OpenFoodFacts,Agua,Mocny Gaz,https://images.openfoodfacts.org/images/products/590/054/100/1045/front_pl.21.400.jpg,211.2604,231.3393,238.3979,90.521,-2.7871,-5.1561,20.7707
OpenFoodFacts,Agua,San pellegrino,https://images.openfoodfacts.org/images/products/800/227/078/6839/front_fr.3.400.jpg,112.3187,99.7708,101.7598,43.4993,6.5968,1.3768,14.3401
OpenFoodFacts,Agua,Газирана изворна вода,https://images.openfoodfacts.org/images/products/405/648/917/7678/front_bg.3.400.jpg,96.1953,105.6172,83.2418,42.7132,-7.2982,11.3409,18.8221
OpenFoodFacts,Agua,Immunité zinc,https://images.openfoodfacts.org/images/products/844/529/056/3637/front_fr.11.400.jpg,150.6557,128.2483,122.8809,55.3945,8.1843,6.739,15.9921
OpenFoodFacts,Agua,Hépar,https://images.openfoodfacts.org/images/products/844/529/106/1149/front_fr.7.400.jpg,43.5574,90.5264,124.9503,36.7856,-0.2384,-23.301,17.8855
OpenFoodFacts,Agua,Boisson pétillante aromatisée saveur menthe,https://images.openfoodfacts.org/images/products/844/529/103/8165/front_fr.3.400.jpg,102.1784,136.4035,109.253,53.4651,-16.5497,11.8292,21.0646
OpenFoodFacts,Agua,Storia Tender Coconut Water,https://images.openfoodfacts.org/images/products/890/427/260/0154/front_en.21.400.jpg,128.3159,129.0016,120.6149,52.8691,-1.3563,4.8824,22.4818
OpenFoodFacts,Agua,מים מינרליים טבעיים,https://images.openfoodfacts.org/images/products/729/001/905/6966/front_en.24.400.jpg,36.662,122.5384,144.9546,48.1467,-13.3807,-18.5015,8.5359
OpenFoodFacts,Agua,Mineralwasser Medium,https://images.openfoodfacts.org/images/products/431/159/643/5968/front_de.42.400.jpg,91.1236,82.149,65.7744,34.6388,1.1014,11.1988,19.8114
OpenFoodFacts,Agua,Naturally Essenced Black Razzberry Sparkling Water,https://images.openfoodfacts.org/images/products/001/299/344/1128/front_en.3.400.jpg,96.5256,71.4757,79.438,32.7343,13.1846,-0.5021,21.1851
OpenFoodFacts,Agua,COURMAYEUR Eau Minérale Naturelle 6 x 1.50 L,https://images.openfoodfacts.org/images/products/802/488/450/1400/front_fr.30.400.jpg,198.252,147.1745,190.8296,69.23,23.6126,-11.0805,25.0245
OpenFoodFacts,Agua,Água Mineral Natural Gasocarbónica,https://images.openfoodfacts.org/images/products/560/119/510/0169/front_pt.26.400.jpg,121.3187,158.2928,134.265,61.4968,-17.4314,9.606,24.7663
OpenFoodFacts,Agua,Bucovina carbo 1.5L,https://images.openfoodfacts.org/images/products/594/232/500/3777/front_en.3.400.jpg,113.2391,123.7554,128.6289,50.7595,-2.004,-3.8835,18.6728
OpenFoodFacts,Agua,Volvic vitamin+,https://images.openfoodfacts.org/images/products/305/764/060/7493/front_fr.11.400.jpg,132.5503,110.9245,97.1646,48.624,7.3572,11.3836,18.3272
OpenFoodFacts,Agua,Naturally Essenced Pamplemousse Sparkling Water,https://images.openfoodfacts.org/images/products/001/299/310/1619/front_en.13.400.jpg,151.6098,126.825,106.8183,54.5903,7.7255,14.3715,18.9014
OpenFoodFacts,Agua,Refreshe Purified Drinking Water,https://images.openfoodfacts.org/images/products/002/113/024/0302/front_en.30.400.jpg,137.296,143.0296,147.7195,59.0682,0.7027,-2.735,15.828
OpenFoodFacts,Agua,Pure Water,https://images.openfoodfacts.org/images/products/000/000/275/4154/front_en.12.400.jpg,195.7712,208.1182,214.2651,82.4701,-1.6563,-4.4001,21.132
OpenFoodFacts,Agua,vitamin water dragonfruit power-c,https://images.openfoodfacts.org/images/products/078/616/201/0001/front_en.72.400.jpg,128.3377,99.3806,87.133,44.3097,10.0537,12.092,20.3217
OpenFoodFacts,Agua,Açai-Blueberry-Pomegranate XXX Nutrient Enhanced Water,https://images.openfoodfacts.org/images/products/078/616/215/0004/front_en.64.400.jpg,159.2384,120.7182,124.1359,54.7335,14.4122,8.3252,37.0459
OpenFoodFacts,Agua,Água mineral natural gaseificada,https://images.openfoodfacts.org/images/products/000/002/094/5589/front_pt.41.400.jpg,127.5159,122.2881,111.2244,52.3973,0.9461,8.7414,15.7803
OpenFoodFacts,Agua,CRISTALINE Eau de Source Aromatisée saveur Fruits Rouges 1L5,https://images.openfoodfacts.org/images/products/325/438/101/3501/front_fr.27.400.jpg,201.6868,197.4521,212.5866,80.6662,5.0068,-5.8962,18.6278
OpenFoodFacts,Agua,Saveur citron-citron vert,https://images.openfoodfacts.org/images/products/325/622/006/0301/front_fr.45.400.jpg,207.8918,205.1784,185.5816,82.1594,-1.4268,9.7754,12.7613
OpenFoodFacts,Agua,Bagatelle,https://images.openfoodfacts.org/images/products/328/819/020/0005/front_fr.49.400.jpg,164.4322,119.9848,133.1778,55.9618,19.6775,1.9673,15.1374
OpenFoodFacts,Agua,Eau minérale naturelle,https://images.openfoodfacts.org/images/products/344/878/120/0009/front_fr.38.400.jpg,127.8163,128.5166,131.0536,53.098,0.6711,-1.2334,20.4958
OpenFoodFacts,Agua,Jamnica,https://images.openfoodfacts.org/images/products/385/988/815/2045/front_hr.21.400.jpg,38.1853,32.4956,26.8384,12.9246,1.3922,4.2116,12.5495
OpenFoodFacts,Agua,Spa intense,https://images.openfoodfacts.org/images/products/541/001/311/2600/front_fr.37.400.jpg,38.4888,34.9896,39.9561,13.979,2.432,-2.2652,16.1234
OpenFoodFacts,Agua,Chaudfontaine 1.5l,https://images.openfoodfacts.org/images/products/544/900/011/1654/front_en.7.400.jpg,106.1899,106.1135,102.5524,43.9556,0.6215,2.6203,23.6646
OpenFoodFacts,Agua,Groselha,https://images.openfoodfacts.org/images/products/560/353/339/2205/front_pt.30.400.jpg,122.6496,103.5781,92.607,44.7829,6.2238,9.3406,19.1426
OpenFoodFacts,Agua,Eau minérale naturelle,https://images.openfoodfacts.org/images/products/619/400/180/0104/front_fr.15.400.jpg,141.5466,143.9314,147.5433,59.0015,0.307,-1.836,21.8572
OpenFoodFacts,Agua,Eau minerale,https://images.openfoodfacts.org/images/products/619/400/180/0814/front_fr.11.400.jpg,108.8413,99.7961,95.0972,42.1832,3.3541,4.0488,21.4813
OpenFoodFacts,Agua,Safa Water,https://images.openfoodfacts.org/images/products/628/110/006/3001/front_en.5.400.jpg,160.866,134.1943,135.861,57.8569,12.073,4.0624,25.8987
OpenFoodFacts,Agua,Reload - Zitronen- Limettengeschmack,https://images.openfoodfacts.org/images/products/735/004/271/6388/front_de.49.400.jpg,126.7007,118.1312,107.1671,49.7312,1.9909,7.4317,17.1427
OpenFoodFacts,Agua,MONT BLANC 0.50 L Eau Minérale Naturelle,https://images.openfoodfacts.org/images/products/802/488/414/8292/front_fr.36.400.jpg,224.2093,232.2496,236.1891,91.3805,-1.7104,-2.963,14.3568
OpenFoodFacts,Agua,Highland Spring Spk 1.5L,https://images.openfoodfacts.org/images/products/501/045/901/5178/front_en.13.400.jpg,84.2585,87.431,84.8169,36.5194,-0.834,1.5182,15.4873
OpenFoodFacts,Agua,Zaro's,https://images.openfoodfacts.org/images/products/520/110/104/0055/front_fr.13.400.jpg,173.8424,152.0177,139.2676,64.1866,7.2046,10.4179,20.2709
OpenFoodFacts,Agua,Acqua minerale naturale,https://images.openfoodfacts.org/images/products/000/002/082/4662/front_en.18.400.jpg,216.4507,222.6891,228.888,88.3118,-0.7761,-3.8437,9.9442
OpenFoodFacts,Agua,Eau,https://images.openfoodfacts.org/images/products/613/075/800/0077/front_fr.4.400.jpg,79.8529,66.373,71.8001,29.2009,7.091,-0.9082,16.4995
OpenFoodFacts,Agua,Agua,https://images.openfoodfacts.org/images/products/842/072/298/0015/front_es.3.400.jpg,124.2967,122.6685,118.3794,50.8045,0.881,2.8051,22.2366
OpenFoodFacts,Agua,Acqua della salute Rocchetta naturale,https://images.openfoodfacts.org/images/products/800/924/500/1041/front_it.20.400.jpg,126.0078,143.6065,133.8944,57.2333,-7.8837,3.4157,24.3247
OpenFoodFacts,Agua,Borjomi,https://images.openfoodfacts.org/images/products/486/001/900/2077/front_ru.8.400.jpg,140.065,120.0221,106.5119,51.9138,6.64,11.5248,21.7488
OpenFoodFacts,Agua,Wasser,https://images.openfoodfacts.org/images/products/000/004/237/6071/front_de.19.400.jpg,92.1155,86.5241,97.8646,36.8671,6.0875,-5.4146,24.9724
OpenFoodFacts,Agua,Agua Pet 600,https://images.openfoodfacts.org/images/products/770/209/002/2711/front_en.11.400.jpg,186.318,192.4729,203.7634,77.4798,1.2311,-6.5336,17.2242
OpenFoodFacts,Agua,Classic eau naturel de citron,https://images.openfoodfacts.org/images/products/356/007/123/4409/front_fr.29.400.jpg,220.3357,218.2113,186.9739,86.7345,-2.7951,14.5157,8.2487
OpenFoodFacts,Agua,Acqua Minerale,https://images.openfoodfacts.org/images/products/000/002/000/2121/front_it.3.400.jpg,98.5635,87.9178,81.2107,37.7886,3.2737,5.5087,14.0298
OpenFoodFacts,Agua,Berain Water,https://images.openfoodfacts.org/images/products/628/110/122/0762/front_en.7.400.jpg,138.6962,146.1635,139.675,59.5974,-2.6007,2.8372,19.5163
OpenFoodFacts,Agua,Acqua minerale naturale,https://images.openfoodfacts.org/images/products/801/759/601/2210/front_it.5.400.jpg,95.1581,105.8664,101.5429,44.0118,-3.9633,2.3268,14.7551
OpenFoodFacts,Agua,Acqua Minerale Effervescence Naturale,https://images.openfoodfacts.org/images/products/000/008/033/1926/front_it.15.400.jpg,180.1074,200.0189,176.3701,78.3822,-10.8463,9.972,16.3807
OpenFoodFacts,Agua,Acqua San Benedetto,https://images.openfoodfacts.org/images/products/802/045/800/0409/front_it.3.400.jpg,180.8212,152.5866,139.2182,65.2228,8.6985,11.542,15.1726
OpenFoodFacts,Agua,Reload lemon/lime,https://images.openfoodfacts.org/images/products/735/004/271/8702/front_fr.3.400.jpg,168.0707,149.6684,136.7323,63.0597,4.845,9.7458,14.517
OpenFoodFacts,Agua,Agua mineral natural,https://images.openfoodfacts.org/images/products/842/935/900/3470/front_es.3.400.jpg,163.7121,156.7402,146.4952,64.7357,1.2271,6.8658,18.8483
OpenFoodFacts,Agua,Eau mineral,https://images.openfoodfacts.org/images/products/841/154/721/3242/front_fr.3.400.jpg,82.6778,92.954,131.3719,40.436,11.93,-21.7868,20.1398
OpenFoodFacts,Agua,Robinsons real fruit rasberry and apple,https://images.openfoodfacts.org/images/products/501/010/224/3705/front_en.3.400.jpg,175.167,96.5351,81.6981,50.9123,29.8129,25.8687,21.9937
OpenFoodFacts,Agua,Water koolzuurvrij,https://images.openfoodfacts.org/images/products/871/890/738/4599/front_en.17.400.jpg,150.2681,138.9435,130.7411,57.7683,3.4554,5.6423,22.696
OpenFoodFacts,Agua,Neptūnas,https://images.openfoodfacts.org/images/products/500/011/265/1454/front_en.3.400.jpg,85.1748,86.8231,92.986,35.7695,2.9263,-4.3326,26.646
OpenFoodFacts,Agua,eau,https://images.openfoodfacts.org/images/products/619/400/566/0407/front_fr.3.400.jpg,122.2496,129.5032,137.6266,53.4902,-0.3653,-5.3136,15.5794
OpenFoodFacts,Agua,"CRISTALINE Eau de Source au jus de fruits PECHE POMME POIRE 1,5L",https://images.openfoodfacts.org/images/products/325/438/105/5563/front_fr.12.400.jpg,217.6653,181.1294,138.1388,76.4697,9.5395,28.095,17.9529
OpenFoodFacts,Agua,Dash Grapefruit Sparkling Water,https://images.openfoodfacts.org/images/products/506/048/973/0732/front_en.17.400.jpg,140.7718,129.6081,145.547,55.5577,9.9081,-6.4422,21.2988
OpenFoodFacts,Agua,CRISTALINE Eau de Source Pétillante canette 33cl,https://images.openfoodfacts.org/images/products/325/438/105/3804/front_fr.20.400.jpg,157.7188,195.1595,174.0258,76.0648,-15.006,8.5236,21.6087
OpenFoodFacts,Agua,Пепси кола,https://images.openfoodfacts.org/images/products/482/306/312/6311/front_ru.3.400.jpg,101.7447,100.0886,101.9165,41.8647,2.1643,-0.5841,22.2258
OpenFoodFacts,Agua,Tata Copper+,https://images.openfoodfacts.org/images/products/890/375/400/0086/front_en.3.400.jpg,145.6952,135.7569,127.7764,56.4393,3.1474,6.0599,24.3134
OpenFoodFacts,Agua,eau de source,https://images.openfoodfacts.org/images/products/540/014/164/9185/front_fr.19.400.jpg,147.5926,147.9971,146.1558,60.8744,-0.4732,0.8955,14.9167
OpenFoodFacts,Agua,Eau plate,https://images.openfoodfacts.org/images/products/405/648/923/6948/front_fr.3.400.jpg,108.936,132.8131,194.6717,55.8389,10.6463,-34.5502,23.0616
OpenFoodFacts,Agua,Eau de source de montagne,https://images.openfoodfacts.org/images/products/359/671/054/4110/front_fr.52.400.jpg,213.9564,222.1912,232.6481,88.1494,-0.5026,-6.0037,11.2155
OpenFoodFacts,Agua,Natūralus mineralinis vanduo (gazuotas),https://images.openfoodfacts.org/images/products/500/011/265/8354/front_lt.3.400.jpg,124.0105,114.439,108.528,47.9484,2.9684,4.5645,22.9541
OpenFoodFacts,Agua,Sparkling water,https://images.openfoodfacts.org/images/products/007/336/023/7515/front_en.43.400.jpg,95.7966,105.1428,90.6352,42.7678,-5.2714,7.3315,20.4422
OpenFoodFacts,Agua,Limão,https://images.openfoodfacts.org/images/products/560/119/561/0040/front_pt.22.400.jpg,69.6989,70.0244,32.1095,27.2842,-5.5594,19.7033,26.9262
OpenFoodFacts,Agua,Kokoswasser Natur,https://images.openfoodfacts.org/images/products/406/644/735/5987/front_de.15.400.jpg,133.799,126.7393,109.8447,53.1151,0.8376,10.9513,16.1029
OpenFoodFacts,Agua,VITTEL eau minérale naturelle 33cl kids,https://images.openfoodfacts.org/images/products/761/303/277/3670/front_fr.169.400.jpg,213.4127,189.4413,201.5252,80.7365,11.2028,1.2797,20.7028
OpenFoodFacts,Agua,Badoit,https://images.openfoodfacts.org/images/products/306/832/013/0101/front_fr.12.400.jpg,127.1223,134.7571,121.3094,54.9432,-4.8591,6.822,19.4158
OpenFoodFacts,Agua,Momenti Citron Framboise,https://images.openfoodfacts.org/images/products/800/227/065/6668/front_fr.35.400.jpg,151.1244,143.0408,131.956,59.1481,1.775,7.425,21.4379
OpenFoodFacts,Agua,8906017291337,https://images.openfoodfacts.org/images/products/890/601/729/1337/front_en.9.400.jpg,141.7089,144.6074,141.1802,58.7702,-1.2611,1.5287,24.2272
OpenFoodFacts,Agua,Awake,https://images.openfoodfacts.org/images/products/305/764/059/8333/front_de.10.400.jpg,126.0013,118.0715,97.3468,49.7576,1.3697,12.7362,15.7404
OpenFoodFacts,Agua,Natural Artesian Water,https://images.openfoodfacts.org/images/products/063/256/500/0029/front_en.49.400.jpg,132.8345,86.681,91.4331,44.119,20.3408,9.1707,19.2967
OpenFoodFacts,Agua,Juicy Citronnade,https://images.openfoodfacts.org/images/products/305/764/043/0688/front_fr.24.400.jpg,141.2927,163.3522,140.9286,64.596,-10.1711,9.4536,22.634
OpenFoodFacts,Agua,Eau Gazeuse source St Benoît,https://images.openfoodfacts.org/images/products/325/039/005/0674/front_fr.53.400.jpg,181.9144,204.8802,178.3582,80.0347,-11.7505,10.5956,15.7507
OpenFoodFacts,Agua,CRISTALINE Eau de Source Aromatisée saveur Fruits Rouges 50cl,https://images.openfoodfacts.org/images/products/325/438/101/7998/front_fr.40.400.jpg,208.3207,200.8665,212.7599,82.1369,5.1846,-3.6225,18.1831
OpenFoodFacts,Agua,"CRISTALINE Eau de Source Pétillante 6x1,5L",https://images.openfoodfacts.org/images/products/325/438/100/8439/front_fr.35.400.jpg,126.4433,181.8047,152.1889,70.49,-20.4577,12.1989,22.7176
OpenFoodFacts,Agua,Eaux Saint-Georges,https://images.openfoodfacts.org/images/products/336/130/020/1502/front_fr.33.400.jpg,168.2686,165.3102,158.5559,67.3161,-0.1288,3.8783,19.4417
OpenFoodFacts,Agua,Boisson à l'eau de source arôme naturel de pêche sans sucres,https://images.openfoodfacts.org/images/products/356/470/082/8090/front_fr.17.400.jpg,197.9518,192.0707,190.5396,78.3081,2.736,2.6729,18.6457
OpenFoodFacts,Agua,"Volvic Tee Zitrone 1,5 L EW",https://images.openfoodfacts.org/images/products/400/572/000/0862/front_de.12.400.jpg,65.4144,68.3609,52.1334,27.5705,-3.1747,8.7689,25.9778
OpenFoodFacts,Agua,Black Forest still,https://images.openfoodfacts.org/images/products/410/476/044/1458/front_de.29.400.jpg,134.7678,138.823,167.8469,57.7762,6.9593,-15.2967,24.7694
OpenFoodFacts,Agua,Spa touch of lemon,https://images.openfoodfacts.org/images/products/541/001/315/3528/front_fr.3.400.jpg,118.1854,93.4005,65.2173,40.1182,6.1936,19.4644,30.4668
OpenFoodFacts,Agua,valvert eau naturel,https://images.openfoodfacts.org/images/products/541/078/901/2630/front_fr.5.400.jpg,175.6744,190.1456,200.7429,76.2162,-2.1557,-6.9567,10.6613
OpenFoodFacts,Agua,Chaudfontaine Still (Blauw) Glas,https://images.openfoodfacts.org/images/products/544/900/011/3351/front_en.18.400.jpg,137.7967,127.5881,120.8874,53.5474,2.978,5.0735,18.657
OpenFoodFacts,Agua,أروى,https://images.openfoodfacts.org/images/products/000/005/449/3704/front_en.8.400.jpg,136.9089,128.0588,110.9754,53.9179,1.2021,10.5073,10.8705
